fecha,fase,SPY,EEM,MCHI,QQQ,SPBLSCUP,source,vc_sbs,vc_niveles,ret_vc_estimado,vc_retornos,error_niveles_pct,error_retornos_pct
2026-03-12,RETROSPECTIVO,666.0599975585938,56.95000076293945,57.68000030517578,597.260009765625,404.37,GOOGLE FINANCE · ARCHIVO HISTÓRICO,66.5923372,60.027546234056004,-0.02780325075071964,66.03590974895127,-9.858177745327733,-0.8355727917727096
2026-03-13,RETROSPECTIVO,662.2899780273438,56.79999923706055,57.779998779296875,593.719970703125,395.78,GOOGLE FINANCE · ARCHIVO HISTÓRICO,65.5049918,59.40792714868323,-0.007030417177167135,66.12416528868141,-9.30778629807686,0.9452309994509633
2026-03-16,RETROSPECTIVO,669.030029296875,58.380001068115234,58.70000076293945,600.3800048828125,403.79,GOOGLE FINANCE · ARCHIVO HISTÓRICO,66.1903339,60.762282720851545,0.01909017652013545,66.75549365641203,-8.20067048966564,0.8538403164212394
2026-03-17,RETROSPECTIVO,670.7899780273438,58.75,58.439998626708984,603.3099975585938,405.96,GOOGLE FINANCE · ARCHIVO HISTÓRICO,66.2901412,61.27347075389469,0.008450031894309783,66.74964433255,-7.567747413555514,0.6931696391529352
2026-03-18,RETROSPECTIVO,661.4299926757812,57.560001373291016,57.22999954223633,594.9000244140625,387.43,GOOGLE FINANCE · ARCHIVO HISTÓRICO,64.8530784,59.74546595927387,-0.01755859460790914,65.12617948416815,-7.8756669178037475,0.4211073566681156
2026-03-19,RETROSPECTIVO,659.7999877929688,57.619998931884766,56.810001373291016,593.02001953125,374.79,GOOGLE FINANCE · ARCHIVO HISTÓRICO,63.7072561,59.21027095713677,-0.005333141519812281,64.50720775489732,-7.0588272328106605,1.2556680413949195
2026-03-20,RETROSPECTIVO,648.5700073242188,55.63999938964844,55.209999084472656,582.0599975585938,363.59,GOOGLE FINANCE · ARCHIVO HISTÓRICO,62.2845025,57.61211543413595,-0.020704901767908332,62.38820362054653,-7.501684814555675,0.16649586395351967
2026-03-23,RETROSPECTIVO,655.3800048828125,57.310001373291016,55.59000015258789,588.0,375.3,GOOGLE FINANCE · ARCHIVO HISTÓRICO,63.7514175,59.41407607237456,0.02567058355466359,63.883382025586904,-6.80352154934506,0.2069985747170211
2026-03-24,RETROSPECTIVO,653.1799926757812,56.52000045776367,55.63999938964844,583.97998046875,378.8,GOOGLE FINANCE · ARCHIVO HISTÓRICO,63.8695262,58.96030903145376,-0.007366241733381425,63.28180914784928,-7.686321569340593,-0.9201838296253428
2026-03-25,RETROSPECTIVO,656.8200073242188,57.41999816894531,56.650001525878906,587.8200073242188,386.99,GOOGLE FINANCE · ARCHIVO HISTÓRICO,64.86870640000001,59.78434696688878,0.011408289907183036,64.59816827112402,-7.837923268824776,-0.41705491582916254
2026-03-26,RETROSPECTIVO,645.0900268554688,55.470001220703125,55.040000915527344,573.7899780273438,379.14,GOOGLE FINANCE · ARCHIVO HISTÓRICO,63.382884700000005,58.36334701116651,-0.01999950713004444,63.57136424383645,-7.919389773109353,0.2973666230695393
2026-03-27,RETROSPECTIVO,634.0900268554688,55.20000076293945,54.81999969482422,562.5800170898438,379.06,GOOGLE FINANCE · ARCHIVO HISTÓRICO,63.6131059,58.274990792721695,-0.0018884959532096115,63.2631863787413,-8.391533524034877,-0.5500745739545732
2026-03-30,RETROSPECTIVO,631.969970703125,54.75,54.95000076293945,558.280029296875,378.5,GOOGLE FINANCE · ARCHIVO HISTÓRICO,63.1341003,57.821066420351514,-0.007495406546797734,63.13629980957501,-8.415474132682753,0.003483869358333891
2026-03-31,RETROSPECTIVO,650.3400268554688,56.790000915527344,56.18000030517578,577.1799926757812,396.07,GOOGLE FINANCE · ARCHIVO HISTÓRICO,65.1797399,59.93041925134493,0.03126411726707535,65.1079322153305,-8.053607849170131,-0.11016871926717853
2026-04-01,RETROSPECTIVO,655.239990234375,57.22999954223633,56.0,584.3099975585938,403.83,GOOGLE FINANCE · ARCHIVO HISTÓRICO,66.4258527,60.79251022053711,0.013816949518404849,66.08032507582107,-8.480647595003143,-0.5201704007315344
2026-04-07,RETROSPECTIVO,659.219970703125,57.310001373291016,55.61000061035156,588.5900268554688,400.97,GOOGLE FINANCE · ARCHIVO HISTÓRICO,65.8954016,60.80423735228122,0.0021988231033564193,66.5719113995769,-7.726129781594315,1.0266418948069678
2026-04-08,RETROSPECTIVO,676.010009765625,60.439998626708984,57.29999923706055,606.0900268554688,419.57,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.1833191,63.684802048728486,0.039706304867360556,68.51186450528675,-6.597679770727849,0.481855987099844
