afp,variante,modelo_codigo,cobertura_objetivo,umbral_validacion,n,prevalencia_pct,auc,brier,n_alertas,cobertura_dias_pct,precision_alerta_pct,mejora_precision_pp,cobertura_caidas_pct,falsas_alarmas_pct,perdida_evitada_suma_pct,ganancia_sacrificada_suma_pct,proteccion_neta_suma_pct,puntaje_validacion
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.05_bal,0.05,0.6895979627866838,304,15.460526315789474,0.5701630929712724,0.23542583022357857,16,5.263157894736842,18.75,3.2894736842105257,6.382978723404255,5.058365758754864,2.5968555715388297,3.8992429032825897,-1.30238733174376,0.020126318130681747
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.05_bal,0.1,0.6437085515494813,304,15.460526315789474,0.5701630929712724,0.23542583022357857,31,10.197368421052632,22.58064516129032,7.120118845500848,14.893617021276595,9.33852140077821,5.01476864135518,8.15340431584803,-3.138635674492851,0.047766485359441106
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.05_bal,0.15,0.6143786935658159,304,15.460526315789474,0.5701630929712724,0.23542583022357857,46,15.131578947368421,17.391304347826086,1.930778032036612,17.02127659574468,14.785992217898833,5.737341670688751,11.345607350503291,-5.608265679814541,0.015060570196090325
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.05_bal,0.2,0.5836186373737132,304,15.460526315789474,0.5701630929712724,0.23542583022357857,61,20.065789473684212,16.39344262295082,0.9329163071613439,21.27659574468085,19.844357976653697,7.19563372762896,15.264745394804171,-8.069111667175212,0.008161140390742736
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.05_bal,0.25,0.5613374180619841,304,15.460526315789474,0.5701630929712724,0.23542583022357857,76,25.0,15.789473684210526,0.3289473684210509,25.53191489361702,24.90272373540856,9.482969679060128,17.189377082740652,-7.706407403680525,0.006481972502252166
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.05_bal,0.3,0.5317580727842823,304,15.460526315789474,0.5701630929712724,0.23542583022357857,91,29.93421052631579,19.78021978021978,4.319693464430305,38.297872340425535,28.404669260700388,13.678225241725862,20.11063139595933,-6.432406154233469,0.04818147734227533
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_normal,0.05,0.24971563001533756,304,15.460526315789474,0.5699147280404007,0.1323385279170168,16,5.263157894736842,18.75,3.2894736842105257,6.382978723404255,5.058365758754864,2.35494112673176,5.447343404888529,-3.0924022781567686,0.018065445659482558
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_normal,0.1,0.21754547883770503,304,15.460526315789474,0.5699147280404007,0.1323385279170168,31,10.197368421052632,19.35483870967742,3.8943123938879443,12.76595744680851,9.72762645914397,4.08655816346889,8.40659629628648,-4.320038132817591,0.025438309060899476
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_normal,0.15,0.19669216117516303,304,15.460526315789474,0.5699147280404007,0.1323385279170168,46,15.131578947368421,17.391304347826086,1.930778032036612,17.02127659574468,14.785992217898833,5.8799200984916595,12.154996550458202,-6.275076451966544,0.014292860425520585
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_normal,0.2,0.1780838500338659,304,15.460526315789474,0.5699147280404007,0.1323385279170168,61,20.065789473684212,14.754098360655737,-0.7064279551337371,19.148936170212767,20.233463035019454,6.76150077412489,14.78364970433796,-8.022148930213072,-0.004820488716636066
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_normal,0.25,0.16514030523182052,304,15.460526315789474,0.5699147280404007,0.1323385279170168,76,25.0,14.473684210526317,-0.9868421052631582,23.404255319148938,25.291828793774318,8.161512131491591,17.93300278567674,-9.77149065418515,-0.007313514555537292
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_normal,0.3,0.15190334172844605,304,15.460526315789474,0.5699147280404007,0.1323385279170168,91,29.93421052631579,17.582417582417584,2.121891266628109,34.04255319148936,29.18287937743191,12.581303390557311,19.282945476329168,-6.701642085771859,0.02720453730122091
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_bal,0.05,0.7013774801755235,304,15.460526315789474,0.5719016474873748,0.23435876193533045,16,5.263157894736842,18.75,3.2894736842105257,6.382978723404255,5.058365758754864,2.35494112673176,4.550519240969649,-2.1955781142378896,0.0190979734797839
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_bal,0.1,0.6458514919814646,304,15.460526315789474,0.5719016474873748,0.23435876193533045,31,10.197368421052632,19.35483870967742,3.8943123938879443,12.76595744680851,9.72762645914397,4.574564925774351,8.40659629628648,-3.8320313705121305,0.026000158951711684
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_bal,0.15,0.623512936770134,304,15.460526315789474,0.5719016474873748,0.23435876193533045,46,15.131578947368421,13.043478260869565,-2.41704805491991,12.76595744680851,15.56420233463035,5.0769431900142505,12.011163604588702,-6.934220414574452,-0.017883106333918375
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_bal,0.2,0.5904133365953873,304,15.460526315789474,0.5719016474873748,0.23435876193533045,61,20.065789473684212,14.754098360655737,-0.7064279551337371,19.148936170212767,20.233463035019454,7.162169302256249,14.15027009536507,-6.988100793108821,-0.00362997276931209
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_bal,0.25,0.562628343347366,304,15.460526315789474,0.5719016474873748,0.23435876193533045,76,25.0,17.105263157894736,1.6447368421052628,27.659574468085108,24.5136186770428,10.080570860494161,17.487658752757213,-7.407087892263052,0.018244507886750534
Habitat,completo_sin_retroceso_desde_maximo,logistica_C0.2_bal,0.3,0.5314915961850702,304,15.460526315789474,0.5719016474873748,0.23435876193533045,91,29.93421052631579,19.78021978021978,4.319693464430305,38.297872340425535,28.404669260700388,13.45841760404291,19.11430822662829,-5.65589062258538,0.04907549193463333
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_normal,0.05,0.2506628924535295,304,15.460526315789474,0.5704942462124347,0.1335606451471986,16,5.263157894736842,18.75,3.2894736842105257,6.382978723404255,5.058365758754864,2.35494112673176,5.11564195884764,-2.7607008321158797,0.01844733877170069
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_normal,0.1,0.21299006988551344,304,15.460526315789474,0.5704942462124347,0.1335606451471986,31,10.197368421052632,19.35483870967742,3.8943123938879443,12.76595744680851,9.72762645914397,4.08655816346889,8.40659629628648,-4.320038132817591,0.025438309060899476
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_normal,0.15,0.1908710898267389,304,15.460526315789474,0.5704942462124347,0.1335606451471986,46,15.131578947368421,15.217391304347828,-0.2431350114416475,14.893617021276595,15.17509727626459,5.28871647109959,11.932350844538162,-6.643634373438571,-0.0018400080826818654
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_normal,0.2,0.17274817833025702,304,15.460526315789474,0.5704942462124347,0.1335606451471986,61,20.065789473684212,14.754098360655737,-0.7064279551337371,19.148936170212767,20.233463035019454,6.6164470118339995,14.78835185109268,-8.17190483925868,-0.004992905059287258
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_normal,0.25,0.15182370450941332,304,15.460526315789474,0.5704942462124347,0.1335606451471986,76,25.0,14.473684210526317,-0.9868421052631582,23.404255319148938,25.291828793774318,8.12279535038642,16.77225916197997,-8.64946381159355,-0.00602170733544828
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_normal,0.3,0.14187164961677395,304,15.460526315789474,0.5704942462124347,0.1335606451471986,91,29.93421052631579,18.681318681318682,3.2207923655292072,36.17021276595745,28.793774319066145,12.83165476604166,20.591136910673548,-7.759482144631888,0.03632011156970791
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_bal,0.05,0.7018999795126146,304,15.460526315789474,0.5709909760741783,0.23434422055974977,16,5.263157894736842,12.5,-2.9605263157894743,4.25531914893617,5.447470817120623,1.6491281911548001,4.46373488668998,-2.8146066955351796,-0.017703700636483966
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_bal,0.1,0.6573347135513878,304,15.460526315789474,0.5709909760741783,0.23434422055974977,31,10.197368421052632,19.35483870967742,3.8943123938879443,12.76595744680851,9.72762645914397,4.69506313147285,7.8610998182744805,-3.1660366868016308,0.026766929146773113
