fecha,created_at_lima,updated_at_lima,vc_base,official_return,official_signal,official_vc,challenger_return,challenger_signal,challenger_vc,qqq_return,qqq_residual,actual_return,actual_signal,actual_vc,official_abs_error,challenger_abs_error,official_hit,challenger_hit,status
2026-08-18,2026-08-18T20:31:12.817372-05:00,2026-08-19T08:12:48.058370-05:00,33.7479423149331,-0.0171932913522662,BAJA,33.16770411017298,-0.0177718275720973,BAJA,33.14817970319902,-0.0169345026295785,0.0007041300141135,,,,,,,,PENDIENTE
2026-08-19,2026-08-19T09:00:07.324489-05:00,2026-08-20T08:13:07.062200-05:00,33.233916146419155,0.0151841737665507,SUBE,33.738545704129365,0.0210885610872275,SUBE,33.93477161724071,-0.0019929933468779,-0.0084476760519295,,,,,,,,PENDIENTE
2026-08-20,2026-08-20T09:01:53.163073-05:00,2026-08-20T12:50:53.901335-05:00,33.71035367997872,0.005340739977359154,SUBE,33.89039191352829,0.005908067902859284,SUBE,33.909516738549435,-0.006626347620299788,-0.0022306547164068725,,,,,,,,PENDIENTE
