fecha,base_date,base_vc,return,signal,vc,actual_vc,abs_error,error_pct,source,factor_returns,factor_sources,factor_timestamps,updated_at_lima
2026-08-19,2026-08-18,69.6328126,0.004771363837248816,SUBE,69.96505608392556,70.327616,0.3625599160744457,-0.5155299392978793,CIERRE HISTÓRICO REANCLADO,"{'ret_.INX': 0.002108750143010152, 'ret_CPER': 0.0053598774885146305, 'ret_EEM_alt': 0.011784511784511675, 'ret_NDX': -0.0022020307239912773, 'ret_SPBLSCUP': 0.009905713961149587, 'ret_USD_PEN_alt': -0.0009777248767233182}","{'ret_.INX': 'CIERRE HISTÓRICO · BCRP FX', 'ret_CPER': 'CIERRE HISTÓRICO · BCRP FX', 'ret_EEM_alt': 'CIERRE HISTÓRICO · BCRP FX', 'ret_NDX': 'CIERRE HISTÓRICO · BCRP FX', 'ret_SPBLSCUP': 'CIERRE HISTÓRICO · BCRP FX', 'ret_USD_PEN_alt': 'CIERRE HISTÓRICO · BCRP FX'}","{'ret_.INX': '2026-08-19', 'ret_CPER': '2026-08-19', 'ret_EEM_alt': '2026-08-19', 'ret_NDX': '2026-08-19', 'ret_SPBLSCUP': '2026-08-19', 'ret_USD_PEN_alt': '2026-08-19'}",2026-08-21T21:43:50.595277-05:00
2026-08-20,2026-08-19,70.327616,0.0030543733751628483,SUBE,70.54242279784908,,,,CIERRE HISTÓRICO REANCLADO,"{'ret_.INX': -0.008668937905910501, 'ret_CPER': -0.0010154861640010449, 'ret_EEM_alt': 0.007714415368325511, 'ret_NDX': -0.0072333941185387385, 'ret_SPBLSCUP': 0.004926773300938159, 'ret_USD_PEN_alt': -0.0006808220926757258}","{'ret_.INX': 'CIERRE HISTÓRICO · BCRP FX', 'ret_CPER': 'CIERRE HISTÓRICO · BCRP FX', 'ret_EEM_alt': 'CIERRE HISTÓRICO · BCRP FX', 'ret_NDX': 'CIERRE HISTÓRICO · BCRP FX', 'ret_SPBLSCUP': 'CIERRE HISTÓRICO · BCRP FX', 'ret_USD_PEN_alt': 'CIERRE HISTÓRICO · BCRP FX'}","{'ret_.INX': '2026-08-20', 'ret_CPER': '2026-08-20', 'ret_EEM_alt': '2026-08-20', 'ret_NDX': '2026-08-20', 'ret_SPBLSCUP': '2026-08-20', 'ret_USD_PEN_alt': '2026-08-20'}",2026-08-21T21:43:50.595277-05:00
2026-08-21,2026-08-20,70.54242279784908,0.012808295848399398,SUBE,71.44595101890681,,,,CIERRE REANCLADO,"{'ret_.INX': 0.004310856039224209, 'ret_CPER': 0.01613728490099131, 'ret_EEM_alt': 0.007355116234885939, 'ret_NDX': 0.00328919877586209, 'ret_SPBLSCUP': 0.030736512200582045, 'ret_USD_PEN_alt': -0.00178837555886735}","{'ret_.INX': 'YAHOO ^GSPC · RESPALDO EQUIVALENTE · NUEVO 60/30 EXPERIMENTAL', 'ret_CPER': 'YAHOO CPER · RESPALDO EQUIVALENTE · NUEVO 60/30 EXPERIMENTAL', 'ret_EEM_alt': 'YAHOO EEM · RESPALDO EQUIVALENTE · NUEVO 60/30 EXPERIMENTAL', 'ret_NDX': 'YAHOO ^NDX · RESPALDO EQUIVALENTE · NUEVO 60/30 EXPERIMENTAL', 'ret_SPBLSCUP': 'GOOGLE FINANCE · SELENIUM · NUEVO 60/30 EXPERIMENTAL', 'ret_USD_PEN_alt': 'TUCAMBISTA PROVISIONAL (3.333/3.365)'}","{'ret_.INX': '2026-08-21T15:55:00-04:00', 'ret_CPER': '2026-08-21T15:55:00-04:00', 'ret_EEM_alt': '2026-08-21T15:55:00-04:00', 'ret_NDX': '2026-08-21T15:55:00-04:00', 'ret_SPBLSCUP': '2026-08-21', 'ret_USD_PEN_alt': '2026-08-21'}",2026-08-21T21:43:50.595277-05:00
