fecha,valor_cuota,ret_profuturo,ret_SPY,ret_NEM,ret_FCX,ret_EPU,ret_MCHI,ret_USD_PEN
2026-03-06,67.3626335,-0.006951625578011877,-0.013107091790493297,0.0017228407610125895,-0.05266516509889263,-0.01805947541609554,0.009611977796261995,0.0089855072463767
2026-03-09,67.96706710000001,0.00897283209689248,0.008759949144329537,0.005761442631959435,0.0190364059382806,0.00937611198949373,0.01674888800770047,0.002729100833093856
2026-03-10,68.4964052,0.007788155684593123,-0.001607069196751576,0.01658688830875521,0.031575463620660216,0.03453616153055261,0.017860284839557705,-0.01761925225612382
2026-03-11,67.9244297,-0.008350445520898586,-0.0012551693717042234,-0.02262407406967748,-0.013782060726311052,-0.02532525046712142,-0.0066439418156646335,-0.0020414114902302938
2026-03-12,66.5923372,-0.019611390274212326,-0.0151849234423167,-0.014886806136893083,-0.03786158265179351,-0.032124734611140515,-0.010804339792106488,0.007744009351256631
2026-03-13,65.5049918,-0.01632838620357069,-0.005660180081477395,-0.042802248272140075,-0.047795947645936865,-0.022940784910648993,0.0017336767266300512,0.001304915180513122
2026-03-16,66.1903339,0.010462440818136187,0.010176888512803295,0.005566714730412592,0.02749200439332955,0.017359802609544506,0.015922499187940753,-0.009556907037358786
2026-03-17,66.2901412,0.0015078833134576364,0.0026305975119209624,0.00771393461555725,0.0027619514339587425,0.0042965685987566005,-0.004429337867992378,-0.0005847953216373547
2026-03-18,64.8530784,-0.021678378926125896,-0.013953675007322364,-0.04052593626528633,-0.045446709979580335,-0.0435154341135876,-0.020704981398128375,0.007167934464599179
2026-03-19,63.7072561,-0.017667970869984173,-0.002464364937880159,-0.06889434864098454,-0.033002737707404806,-0.020702910499450833,-0.007338776381351386,0.0039215686274509665
2026-03-20,62.2845025,-0.022332677423223646,-0.017020279897722146,-0.03427413307541061,-0.028534106858906894,-0.030797346925995117,-0.028164095232192543,0.00839120370370372
2026-03-23,63.7514175,0.023551845822321615,0.01050001924493782,0.024425848260426486,0.054712967283020886,0.03608456208845112,0.0068828305454926575,-0.00688665710186509
2026-03-24,63.8695262,0.0018526442961053213,-0.0033568497522664664,0.008966754217351047,0.028030596178039824,0.0011696422463238765,0.0008994286188757084,-0.0005778676683039219
2026-03-25,64.86870640000001,0.015644083484683824,0.0055727589473859585,0.025247425618601715,0.010800294180161929,0.02505192474351059,0.018152446932240274,-0.0017346053772767656
2026-03-26,63.382884700000005,-0.02290506135328152,-0.017858744158138706,-0.02127655736937384,-0.02207038567464581,-0.028618489316142748,-0.028420133574331485,0.009267303793802473
2026-03-27,63.6131059,0.0036322297587063623,-0.017051883523327982,0.027576467863709597,0.007343719039322183,-0.00039106739219019193,-0.003997115135240814,0.00028694404591123046
2026-03-30,63.1341003,-0.007529982905613797,-0.0033434623831846144,0.009990247675855546,-0.02827169461477219,-0.006911825471929478,0.002371416797499748,0.004589787722317773
2026-03-31,65.1797399,0.032401500778177716,0.02906792569891481,0.04974783860338872,0.07557176830932488,0.05988177895234936,0.0223839767999765,-0.0069960022844088865
2026-04-01,66.4258527,0.019118100224269075,0.007534463782890022,0.05117783755683458,0.04117050074684481,0.02416063188894113,-0.003203992598754035,-0.0069015097052480545
2026-04-06,65.90005049999999,-0.00027054418108907186,0.004726797348638012,-0.010697073108796529,-0.005376373823918201,0.005149654376069623,-0.00017905303556375873,-0.007383813522513383
2026-04-07,65.8954016,-7.054471073575375e-05,0.0004400741058487867,0.01613045879011321,-0.004750219805920941,-0.0030495241493406766,-0.003940555498616383,-0.0010210035005834284
2026-04-08,68.1833191,0.034720442465594026,0.025469554638327674,0.030527692572337006,0.07142857591307417,0.047106305102023294,0.030390192558177986,-0.011242517155789167
2026-04-09,68.1696927,-0.0001998494672871276,0.00576909117108837,0.00727888784803099,0.02073730423600173,0.004206597366780196,-0.0015706833121506003,-0.0020673360897814907
2026-04-10,68.6648503,0.007263603228770288,-0.0006617805145495703,0.015881012988177012,0.02031611987231763,-0.002792709871374477,-0.0005243625201353241,0.004735128736312433
2026-04-13,69.1042024,0.006398500806168661,0.009772397784351794,-0.03639372597474344,0.0033922672151427413,0.021937047255064845,0.002973035467611407,-0.006627393225331346
2026-04-14,69.83278390000001,0.01054323000188484,0.01218488075237012,0.024034360959294565,0.00352782401993168,-0.0055949472815644,0.011682685291524608,0.006375092661230486
2026-04-15,68.8050343,-0.014717293835395995,0.007890994867038925,-0.05247277431765529,0.006298525359887508,-0.0484555490728914,0.00017232543009848555,0.014584560989982176
2026-04-16,69.4941034,0.010014806431104306,0.002457311622604319,0.0032732019071597396,-0.006113510736568628,0.02147941016413557,0.01137342514726325,0.00014520110352833626
2026-04-17,70.09192780000001,0.00860251979306792,0.012085685130224011,0.027246241408270144,0.028265968653780504,0.00614290175656329,0.01022324591681456,-0.002032520325203291
2026-04-20,69.7637761,-0.004681733122483878,-0.001999667552905704,-0.014248958473041862,-0.0004272721790066214,-0.004109410375080946,0.00016863419427926019,-0.000581902822228586
2026-04-21,68.2148193,-0.022202880729674246,-0.006546949154936255,-0.04824097407520489,-0.0371900911798525,-0.03301111838990811,-0.019224273259956015,0.001164483260553073
2026-04-22,69.3758296,0.017019913149575627,0.010126696838070659,0.0233302410902565,0.041290527277315636,0.016581329749012275,0.002407142194218226,0.003198604245420178
2026-04-23,68.5443047,-0.01198580117591852,-0.0038807239498251933,-0.0070630391265505965,-0.12620808685451868,-0.023506825965892042,-0.017667217714852357,0.005797101449275477
2026-04-24,69.29837309999999,0.011001182422089695,0.007749297960024215,0.0867999243792752,-0.006994149453114051,0.0008597358928819077,0.009429036340336427,0.005331412103746436
2026-04-27,68.8970772,-0.00579084157460541,0.0017228064887020444,-0.03827667965201864,-0.00786240046248754,-0.010921578267019783,-0.01193569321942689,0.005303138884907632
2026-04-28,67.7320239,-0.01691005405959367,-0.004865948728146163,-0.05323914720616807,-0.03896319336704945,-0.022828739115688834,-0.006302531811684053,0.0022811519817507175
2026-04-29,67.05704010000001,-0.009965504662854063,-0.00015454109399481997,-0.020837132700021854,-0.02198932828429323,-0.015236218195640472,0.00123332472853388,0.0025604551920341834
2026-04-30,68.2211164,0.01735949421960825,0.009949627427204177,0.03233896206487241,0.014930589663879168,0.02333683915630469,0.013021253561972701,-0.004256526674233818
2026-05-04,67.6056176,-0.006228064187952076,-0.0036633796697419507,-0.0026698665825293233,-0.017329788779096522,-0.01067339733752537,-0.007276541489259936,-0.00028498147620403813
2026-05-05,67.9996896,0.005828983063679516,0.008022185884992261,0.006277118929955083,0.03797013895877499,0.00899045649569552,-0.0013961259585092423,-0.00541619156214368
2026-05-06,69.8290569,0.026902583096497068,0.013899439445017592,0.055866399583039295,0.05565185623247326,0.04175151325393678,0.02603980831846653,-0.007451991974777861
2026-05-07,69.5037787,-0.004658206976299595,-0.0030661051573263043,-0.013987842152000995,-0.004598436230966341,0.0,-0.006472445228132728,-0.0008663008951775852
2026-05-08,70.3897559,0.012747180319852225,0.008256073001242203,0.026610312179986773,0.017158899604923006,0.018206324044936606,-0.0001714749857104625,-0.006647398843930619
2026-05-11,71.3705229,0.013933376916285045,0.002277585595431564,0.03570505498618681,0.04412005114973683,0.005400179267420757,0.006515793383122359,-0.002473086994471796
2026-05-12,70.812851,-0.00781375667908979,-0.0015149399914519135,-0.008121287332473526,0.025788348017477647,0.005013107842740894,-0.008347558298093971,0.001020854601137433
2026-05-13,71.0845734,0.0038371905122136507,0.005594848036780231,-0.006099117236554208,0.017113507552673157,0.003919261793531081,0.027143134442620953,-0.0037878787878787845
2026-05-14,70.8470989,-0.0033407318724936186,0.007894256268722755,-0.02210824876982742,-0.015187674461614287,-0.007571269358697563,-0.028265636653759585,0.00146241591108498
2026-05-15,68.478899,-0.033426914252942086,-0.012029351892724582,-0.062494663096619885,-0.04732387506802893,-0.04625101062876802,-0.025129072681868814,0.0036507009345794206
2026-05-18,67.9831173,-0.007239919263304695,-0.0007034356211904624,0.007243727610601658,-0.03983492125686072,0.0026246604032718057,-0.00494348132616762,-0.003928415539065977
2026-05-19,67.128032,-0.012577906603291278,-0.006660859382243145,-0.04333183616158032,-0.02975205350513299,-0.011343850015730461,0.0039034992604793928,0.0014607069821792606
2026-05-20,68.4622573,0.019875829221389862,0.010249028568310337,0.021886032276209555,0.03696760035334368,0.03429581773336454,0.000706912328308329,-0.0037922987164527022
2026-05-21,68.9077609,0.006507287629267111,0.0019830970699832307,0.008753165534488794,0.023657014402409526,0.0180422208820894,-0.011656655949536576,-0.0013177159590044285
2026-05-22,68.6568631,-0.0036410673735881582,0.00393155436839554,-0.006369449180683495,-0.005135607250385754,-0.010896942148616917,-0.007505328374135867,0.003958363876264581
2026-05-26,70.8321633,0.031212164655656682,0.0066386085909901915,0.03688221147542037,0.03823195463322637,0.041283338076304466,0.010082779066667102,0.0026338893766462146
2026-05-27,70.1458301,-0.009689569935809161,-0.0001732035840619206,-0.03924377053548489,-0.011342441505802547,-0.015463339123606867,-0.011408189074081143,-0.0017513134851139256
2026-05-28,70.6707533,0.007483312967451861,0.0055165545026623075,0.009325748099357378,0.03520354613964094,0.004841710335820482,-0.00847452963874007,-0.0014619883040934978
2026-05-29,71.15447420000001,0.006844711247757651,0.002491392716190699,0.014598486118950538,-0.002429082365837276,0.007991542301582832,0.002000305370009947,0.0
2026-06-01,71.1479104,-9.224718577161006e-05,0.00272313559086812,-0.014752710620206333,0.02024047861186129,0.0012825068748612,0.005444701634587545,-0.0007320644216690653
2026-06-02,72.00246680000001,0.012010983810987641,0.0013579103629497435,0.012108305102435102,0.06980907281121218,0.003493282037172696,0.03231041609256846,-0.0004395604395605046
2026-06-03,71.1049439,-0.01246516876280146,-0.007017150543661033,-0.018538801637414393,-0.015058586345128577,-0.025760051204940626,-0.0211575295248837,0.0020521841102316696
2026-06-04,70.506511,-0.008416192562385127,0.003778686701839007,0.008002238769732939,-0.013448428035821913,-0.001667453444200051,-0.004465880708187209,-0.002340550029256927
2026-06-05,67.0292273,-0.04931861824789485,-0.0258093996346227,-0.07957170313746786,-0.09068737678457106,-0.06275354516083664,-0.023147334041330514,0.01876832844574783
2026-06-08,67.10059100000001,0.0010646654135009204,0.0022642301373410056,-0.007220953036948252,0.008521396948543147,-0.004837032398512298,-0.009368081087404612,-0.011514104778353462
2026-06-09,68.1275219,0.015304349554834618,-0.002935503633772485,-0.0045458829978103354,0.005319983623840674,0.055257094883104374,0.006860725566308901,-0.012230634828188758
2026-06-10,67.22211700000001,-0.013289855182593846,-0.015765545498457323,-0.058554944376418505,-0.03377429056724224,-0.01587875828598484,-0.003499053948039621,0.005306603773584939
2026-06-11,70.0832019,0.04256166017502827,0.016996839411566045,0.051956450029519985,0.06862104351138942,0.05604132633998815,0.004250592120531804,-0.005571847507331418
2026-06-12,71.0335702,0.013560571923583842,0.005408249541260179,0.027052024983199585,0.031203006308223813,0.0212269622133181,0.009017329353898873,-0.00029489826010020703
2026-06-15,73.1777194,0.03018501243796412,0.017633996750716197,0.055572179070858096,0.02514242799640809,-0.00034260827013843365,0.0018237911869711798,-0.0005899705014750234
2026-06-16,72.5840362,-0.008112895630907002,-0.005961607114339795,0.0249527345321241,0.0002852455902522255,0.006626320566016863,-0.014563976563189085,-0.0008854781582054994
